Request_id,Pickup_point,Driver id,Status,Request_timestamp,Drop_timestamp,Request_date,Request_time,Drop_date,Drop_time,Request_hour,Request_day,Time_slot,Trip_completed
1071,Airport,292,Trip Completed,11-07-2016 19:58,11-07-2016 20:32,11-07-2016,19:58:00,11-07-2016,20:32:00,19,Monday,Evening,TRUE
1709,City,292,Trip Completed,12-07-2016 08:09,12-07-2016 09:11,12-07-2016,08:09:00,12-07-2016,09:11:00,8,Tuesday,Morning,TRUE
2348,City,292,Trip Completed,12-07-2016 19:21,12-07-2016 20:26,12-07-2016,19:21:00,12-07-2016,20:26:00,19,Tuesday,Evening,TRUE
3342,Airport,292,Trip Completed,13-07-2016 12:51,13-07-2016 13:35,13-07-2016,12:51:13,13-07-2016,13:35:00,12,Wednesday,Afternoon,TRUE
1008,Airport,293,Trip Completed,11-07-2016 19:05,11-07-2016 20:09,11-07-2016,19:05:00,11-07-2016,20:09:00,19,Monday,Evening,TRUE
2430,City,293,Trip Completed,12-07-2016 20:12,12-07-2016 20:44,12-07-2016,20:12:00,12-07-2016,20:44:00,20,Tuesday,Night,TRUE
3352,City,293,Trip Completed,13-07-2016 13:26,13-07-2016 14:04,13-07-2016,13:26:29,13-07-2016,14:04:50,13,Wednesday,Afternoon,TRUE
3748,City,293,Trip Completed,13-07-2016 20:23,13-07-2016 21:26,13-07-2016,20:23:33,13-07-2016,21:26:11,20,Wednesday,Night,TRUE
5687,City,293,Trip Completed,15-07-2016 07:15,15-07-2016 08:01,15-07-2016,07:15:09,15-07-2016,08:01:28,7,Friday,Early Morning,TRUE
6724,Airport,293,Trip Completed,15-07-2016 23:20,16-07-2016 00:10,15-07-2016,23:20:36,16-07-2016,00:10:16,23,Friday,Night,TRUE
152,City,294,Trip Completed,11-07-2016 05:29,11-07-2016 06:16,11-07-2016,05:29:00,11-07-2016,06:16:00,5,Monday,Early Morning,TRUE
1207,Airport,294,Trip Completed,11-07-2016 21:23,11-07-2016 22:32,11-07-2016,21:23:00,11-07-2016,22:32:00,21,Monday,Night,TRUE
1377,Airport,294,Trip Completed,12-07-2016 00:54,12-07-2016 01:55,12-07-2016,00:54:00,12-07-2016,01:55:00,0,Tuesday,Late Night,TRUE
1606,Airport,294,Trip Completed,12-07-2016 06:45,12-07-2016 07:50,12-07-2016,06:45:00,12-07-2016,07:50:00,6,Tuesday,Early Morning,TRUE
1920,City,294,Trip Completed,12-07-2016 10:56,12-07-2016 11:58,12-07-2016,10:56:00,12-07-2016,11:58:00,10,Tuesday,Morning,TRUE
2856,Airport,294,Trip Completed,13-07-2016 05:34,13-07-2016 06:46,13-07-2016,05:34:59,13-07-2016,06:46:52,5,Wednesday,Early Morning,TRUE
3277,City,294,Trip Completed,13-07-2016 10:41,13-07-2016 11:06,13-07-2016,10:41:55,13-07-2016,11:06:19,10,Wednesday,Morning,TRUE
4501,City,294,Trip Completed,14-07-2016 09:01,14-07-2016 09:51,14-07-2016,09:01:27,14-07-2016,09:51:58,9,Thursday,Morning,TRUE
5194,City,294,Trip Completed,14-07-2016 20:42,14-07-2016 21:26,14-07-2016,20:42:51,14-07-2016,21:26:49,20,Thursday,Night,TRUE
5519,Airport,294,Trip Completed,15-07-2016 05:11,15-07-2016 05:55,15-07-2016,05:11:57,15-07-2016,05:55:55,5,Friday,Early Morning,TRUE
6509,City,294,Trip Completed,15-07-2016 20:32,15-07-2016 21:50,15-07-2016,20:32:52,15-07-2016,21:50:36,20,Friday,Night,TRUE
476,City,295,Trip Completed,11-07-2016 09:24,11-07-2016 10:02,11-07-2016,09:24:00,11-07-2016,10:02:00,9,Monday,Morning,TRUE
1052,Airport,295,Trip Completed,11-07-2016 19:42,11-07-2016 20:54,11-07-2016,19:42:00,11-07-2016,20:54:00,19,Monday,Evening,TRUE
1743,Airport,295,Trip Completed,12-07-2016 08:28,12-07-2016 09:10,12-07-2016,08:28:00,12-07-2016,09:10:00,8,Tuesday,Morning,TRUE
3157,Airport,295,Trip Completed,13-07-2016 09:02,13-07-2016 09:47,13-07-2016,09:02:47,13-07-2016,09:47:47,9,Wednesday,Morning,TRUE
5255,Airport,295,Trip Completed,14-07-2016 21:19,14-07-2016 22:09,14-07-2016,21:19:45,14-07-2016,22:09:36,21,Thursday,Night,TRUE
6475,City,295,Trip Completed,15-07-2016 20:20,15-07-2016 21:02,15-07-2016,20:20:10,15-07-2016,21:02:25,20,Friday,Night,TRUE
477,City,296,Trip Completed,11-07-2016 09:28,11-07-2016 10:41,11-07-2016,09:28:00,11-07-2016,10:41:00,9,Monday,Morning,TRUE
643,City,296,Trip Completed,11-07-2016 12:35,11-07-2016 13:20,11-07-2016,12:35:00,11-07-2016,13:20:00,12,Monday,Afternoon,TRUE
1152,Airport,296,Trip Completed,11-07-2016 20:39,11-07-2016 21:28,11-07-2016,20:39:00,11-07-2016,21:28:00,20,Monday,Night,TRUE
1333,City,296,Trip Completed,11-07-2016 23:17,12-07-2016 00:15,11-07-2016,23:17:00,12-07-2016,00:15:00,23,Monday,Night,TRUE
1659,City,296,Trip Completed,12-07-2016 07:24,12-07-2016 08:14,12-07-2016,07:24:00,12-07-2016,08:14:00,7,Tuesday,Early Morning,TRUE
2657,Airport,296,Trip Completed,12-07-2016 23:11,13-07-2016 00:28,12-07-2016,23:11:00,13-07-2016,00:28:33,23,Tuesday,Night,TRUE
2898,Airport,296,Trip Completed,13-07-2016 06:01,13-07-2016 07:04,13-07-2016,06:01:11,13-07-2016,07:04:39,6,Wednesday,Early Morning,TRUE
3852,Airport,296,Trip Completed,13-07-2016 21:38,13-07-2016 22:24,13-07-2016,21:38:20,13-07-2016,22:24:52,21,Wednesday,Night,TRUE
5342,City,296,Trip Completed,14-07-2016 22:38,14-07-2016 23:21,14-07-2016,22:38:38,14-07-2016,23:21:22,22,Thursday,Night,TRUE
5634,Airport,296,Trip Completed,15-07-2016 06:44,15-07-2016 07:10,15-07-2016,06:44:16,15-07-2016,07:10:49,6,Friday,Early Morning,TRUE
30,Airport,297,Trip Completed,11-07-2016 02:04,11-07-2016 02:37,11-07-2016,02:04:00,11-07-2016,02:37:00,2,Monday,Late Night,TRUE
195,City,297,Trip Completed,11-07-2016 06:05,11-07-2016 06:52,11-07-2016,06:05:00,11-07-2016,06:52:00,6,Monday,Early Morning,TRUE
993,City,297,Trip Completed,11-07-2016 19:00,11-07-2016 19:41,11-07-2016,19:00:00,11-07-2016,19:41:00,19,Monday,Evening,TRUE
1774,Airport,297,Trip Completed,12-07-2016 08:53,12-07-2016 10:00,12-07-2016,08:53:00,12-07-2016,10:00:00,8,Tuesday,Morning,TRUE
2648,City,297,Trip Completed,12-07-2016 22:50,12-07-2016 23:44,12-07-2016,22:50:00,12-07-2016,23:44:00,22,Tuesday,Night,TRUE
2979,Airport,297,Trip Completed,13-07-2016 06:58,13-07-2016 07:58,13-07-2016,06:58:03,13-07-2016,07:58:34,6,Wednesday,Early Morning,TRUE
3676,City,297,Trip Completed,13-07-2016 19:28,13-07-2016 20:30,13-07-2016,19:28:20,13-07-2016,20:30:48,19,Wednesday,Evening,TRUE
4041,Airport,297,Trip Completed,14-07-2016 00:38,14-07-2016 01:12,14-07-2016,00:38:29,14-07-2016,01:12:21,0,Thursday,Late Night,TRUE
4147,Airport,297,Trip Completed,14-07-2016 04:54,14-07-2016 06:00,14-07-2016,04:54:07,14-07-2016,06:00:11,4,Thursday,Early Morning,TRUE
4859,Airport,297,Trip Completed,14-07-2016 17:34,14-07-2016 18:30,14-07-2016,17:34:16,14-07-2016,18:30:48,17,Thursday,Evening,TRUE
6067,Airport,297,Trip Completed,15-07-2016 13:55,15-07-2016 14:56,15-07-2016,13:55:13,15-07-2016,14:56:02,13,Friday,Afternoon,TRUE
1690,Airport,298,Trip Completed,12-07-2016 07:52,12-07-2016 08:56,12-07-2016,07:52:00,12-07-2016,08:56:00,7,Tuesday,Early Morning,TRUE
2404,Airport,298,Trip Completed,12-07-2016 20:00,12-07-2016 20:56,12-07-2016,20:00:00,12-07-2016,20:56:00,20,Tuesday,Night,TRUE
3313,City,298,Trip Completed,13-07-2016 12:01,13-07-2016 12:55,13-07-2016,12:01:34,13-07-2016,12:55:12,12,Wednesday,Afternoon,TRUE
3559,City,298,Trip Completed,13-07-2016 18:16,13-07-2016 19:25,13-07-2016,18:16:19,13-07-2016,19:25:22,18,Wednesday,Evening,TRUE
4018,Airport,298,Trip Completed,13-07-2016 23:57,14-07-2016 01:02,13-07-2016,23:57:31,14-07-2016,01:02:24,23,Wednesday,Night,TRUE
4121,Airport,298,Trip Completed,14-07-2016 04:29,14-07-2016 05:07,14-07-2016,04:29:45,14-07-2016,05:07:30,4,Thursday,Early Morning,TRUE
4224,City,298,Trip Completed,14-07-2016 05:49,14-07-2016 06:54,14-07-2016,05:49:16,14-07-2016,06:54:57,5,Thursday,Early Morning,TRUE
4810,City,298,Trip Completed,14-07-2016 17:16,14-07-2016 18:01,14-07-2016,17:16:21,14-07-2016,18:01:28,17,Thursday,Evening,TRUE
5295,City,298,Trip Completed,14-07-2016 21:48,14-07-2016 22:41,14-07-2016,21:48:59,14-07-2016,22:41:48,21,Thursday,Night,TRUE
5381,Airport,298,Trip Completed,14-07-2016 23:56,15-07-2016 00:39,14-07-2016,23:56:41,15-07-2016,00:39:24,23,Thursday,Night,TRUE
6271,City,298,Trip Completed,15-07-2016 18:14,15-07-2016 18:59,15-07-2016,18:14:56,15-07-2016,18:59:11,18,Friday,Evening,TRUE
1244,City,299,Trip Completed,11-07-2016 21:38,11-07-2016 22:15,11-07-2016,21:38:00,11-07-2016,22:15:00,21,Monday,Night,TRUE
2249,City,299,Trip Completed,12-07-2016 18:24,12-07-2016 19:09,12-07-2016,18:24:00,12-07-2016,19:09:00,18,Tuesday,Evening,TRUE
3045,Airport,299,Trip Completed,13-07-2016 07:39,13-07-2016 08:30,13-07-2016,07:39:52,13-07-2016,08:30:57,7,Wednesday,Early Morning,TRUE
3817,Airport,299,Trip Completed,13-07-2016 21:12,13-07-2016 22:05,13-07-2016,21:12:43,13-07-2016,22:05:34,21,Wednesday,Night,TRUE
4481,City,299,Trip Completed,14-07-2016 08:46,14-07-2016 09:54,14-07-2016,08:46:30,14-07-2016,09:54:56,8,Thursday,Morning,TRUE
5160,City,299,Trip Completed,14-07-2016 20:28,14-07-2016 21:12,14-07-2016,20:28:32,14-07-2016,21:12:48,20,Thursday,Night,TRUE
6304,City,299,Trip Completed,15-07-2016 18:31,15-07-2016 19:19,15-07-2016,18:31:31,15-07-2016,19:19:30,18,Friday,Evening,TRUE
1315,Airport,300,Trip Completed,11-07-2016 22:54,11-07-2016 23:35,11-07-2016,22:54:00,11-07-2016,23:35:00,22,Monday,Night,TRUE
2924,City,300,Trip Completed,13-07-2016 06:31,13-07-2016 07:20,13-07-2016,06:31:22,13-07-2016,07:20:52,6,Wednesday,Early Morning,TRUE
3324,Airport,300,Trip Completed,13-07-2016 12:33,13-07-2016 13:16,13-07-2016,12:33:21,13-07-2016,13:16:03,12,Wednesday,Afternoon,TRUE
3935,Airport,300,Trip Completed,13-07-2016 22:26,13-07-2016 23:43,13-07-2016,22:26:08,13-07-2016,23:43:13,22,Wednesday,Night,TRUE
5844,Airport,300,Trip Completed,15-07-2016 09:07,15-07-2016 09:56,15-07-2016,09:07:09,15-07-2016,09:56:07,9,Friday,Morning,TRUE
2905,City,1,Cancelled,13-07-2016 06:08,#N/A,13-07-2016,06:08:41,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
4805,City,1,Cancelled,14-07-2016 17:07,#N/A,14-07-2016,17:07:58,#N/A,#N/A,17,Thursday,Evening,FALSE
5202,Airport,1,Cancelled,14-07-2016 20:51,#N/A,14-07-2016,20:51:37,#N/A,#N/A,20,Thursday,Night,FALSE
5927,City,1,Cancelled,15-07-2016 10:12,#N/A,15-07-2016,10:12:40,#N/A,#N/A,10,Friday,Morning,FALSE
2347,Airport,2,Cancelled,12-07-2016 19:14,#N/A,12-07-2016,19:14:00,#N/A,#N/A,19,Tuesday,Evening,FALSE
3806,Airport,2,Cancelled,13-07-2016 20:57,#N/A,13-07-2016,20:57:49,#N/A,#N/A,20,Wednesday,Night,FALSE
4451,City,2,Cancelled,14-07-2016 08:38,#N/A,14-07-2016,08:38:38,#N/A,#N/A,8,Thursday,Morning,FALSE
5023,Airport,2,Cancelled,14-07-2016 19:04,#N/A,14-07-2016,19:04:08,#N/A,#N/A,19,Thursday,Evening,FALSE
80,City,3,Cancelled,11-07-2016 04:47,#N/A,11-07-2016,04:47:00,#N/A,#N/A,4,Monday,Early Morning,FALSE
534,City,3,Cancelled,11-07-2016 10:01,#N/A,11-07-2016,10:01:00,#N/A,#N/A,10,Monday,Morning,FALSE
1867,Airport,3,Cancelled,12-07-2016 09:59,#N/A,12-07-2016,09:59:00,#N/A,#N/A,9,Tuesday,Morning,FALSE
4383,City,3,Cancelled,14-07-2016 07:48,#N/A,14-07-2016,07:48:31,#N/A,#N/A,7,Thursday,Early Morning,FALSE
748,City,4,Cancelled,11-07-2016 15:49,#N/A,11-07-2016,15:49:00,#N/A,#N/A,15,Monday,Afternoon,FALSE
1254,Airport,4,Cancelled,11-07-2016 21:53,#N/A,11-07-2016,21:53:00,#N/A,#N/A,21,Monday,Night,FALSE
3807,Airport,4,Cancelled,13-07-2016 20:58,#N/A,13-07-2016,20:58:00,#N/A,#N/A,20,Wednesday,Night,FALSE
4280,City,4,Cancelled,14-07-2016 06:33,#N/A,14-07-2016,06:33:09,#N/A,#N/A,6,Thursday,Early Morning,FALSE
4533,City,4,Cancelled,14-07-2016 09:31,#N/A,14-07-2016,09:31:08,#N/A,#N/A,9,Thursday,Morning,FALSE
3230,City,5,Cancelled,13-07-2016 10:01,#N/A,13-07-2016,10:01:57,#N/A,#N/A,10,Wednesday,Morning,FALSE
4296,City,5,Cancelled,14-07-2016 06:39,#N/A,14-07-2016,06:39:26,#N/A,#N/A,6,Thursday,Early Morning,FALSE
3059,City,6,Cancelled,13-07-2016 07:56,#N/A,13-07-2016,07:56:25,#N/A,#N/A,7,Wednesday,Early Morning,FALSE
5547,City,6,Cancelled,15-07-2016 05:30,#N/A,15-07-2016,05:30:31,#N/A,#N/A,5,Friday,Early Morning,FALSE
5699,City,6,Cancelled,15-07-2016 07:25,#N/A,15-07-2016,07:25:53,#N/A,#N/A,7,Friday,Early Morning,FALSE
5701,City,6,Cancelled,15-07-2016 07:34,#N/A,15-07-2016,07:34:00,#N/A,#N/A,7,Friday,Early Morning,FALSE
247,City,7,Cancelled,11-07-2016 06:33,#N/A,11-07-2016,06:33:00,#N/A,#N/A,6,Monday,Early Morning,FALSE
2582,Airport,7,Cancelled,12-07-2016 21:42,#N/A,12-07-2016,21:42:00,#N/A,#N/A,21,Tuesday,Night,FALSE
3184,City,7,Cancelled,13-07-2016 09:21,#N/A,13-07-2016,09:21:36,#N/A,#N/A,9,Wednesday,Morning,FALSE
1687,City,8,Cancelled,12-07-2016 07:51,#N/A,12-07-2016,07:51:00,#N/A,#N/A,7,Tuesday,Early Morning,FALSE
4174,City,8,Cancelled,14-07-2016 05:19,#N/A,14-07-2016,05:19:59,#N/A,#N/A,5,Thursday,Early Morning,FALSE
4335,City,8,Cancelled,14-07-2016 07:13,#N/A,14-07-2016,07:13:52,#N/A,#N/A,7,Thursday,Early Morning,FALSE
150,City,9,Cancelled,11-07-2016 05:24,#N/A,11-07-2016,05:24:00,#N/A,#N/A,5,Monday,Early Morning,FALSE
233,City,9,Cancelled,11-07-2016 06:27,#N/A,11-07-2016,06:27:00,#N/A,#N/A,6,Monday,Early Morning,FALSE
1880,City,9,Cancelled,12-07-2016 10:01,#N/A,12-07-2016,10:01:00,#N/A,#N/A,10,Tuesday,Morning,FALSE
2986,City,9,Cancelled,13-07-2016 07:04,#N/A,13-07-2016,07:04:48,#N/A,#N/A,7,Wednesday,Early Morning,FALSE
3549,City,9,Cancelled,13-07-2016 18:03,#N/A,13-07-2016,18:03:30,#N/A,#N/A,18,Wednesday,Evening,FALSE
4463,City,9,Cancelled,14-07-2016 08:43,#N/A,14-07-2016,08:43:07,#N/A,#N/A,8,Thursday,Morning,FALSE
4178,City,10,Cancelled,14-07-2016 05:22,#N/A,14-07-2016,05:22:51,#N/A,#N/A,5,Thursday,Early Morning,FALSE
4599,City,10,Cancelled,14-07-2016 10:08,#N/A,14-07-2016,10:08:43,#N/A,#N/A,10,Thursday,Morning,FALSE
4667,Airport,10,Cancelled,14-07-2016 12:23,#N/A,14-07-2016,12:23:07,#N/A,#N/A,12,Thursday,Afternoon,FALSE
570,City,13,Cancelled,11-07-2016 10:36,#N/A,11-07-2016,10:36:00,#N/A,#N/A,10,Monday,Morning,FALSE
1691,City,13,Cancelled,12-07-2016 07:54,#N/A,12-07-2016,07:54:00,#N/A,#N/A,7,Tuesday,Early Morning,FALSE
3499,City,13,Cancelled,13-07-2016 17:46,#N/A,13-07-2016,17:46:24,#N/A,#N/A,17,Wednesday,Evening,FALSE
4467,City,13,Cancelled,14-07-2016 08:42,#N/A,14-07-2016,08:42:11,#N/A,#N/A,8,Thursday,Morning,FALSE
2799,City,14,Cancelled,13-07-2016 04:59,#N/A,13-07-2016,04:59:16,#N/A,#N/A,4,Wednesday,Early Morning,FALSE
3822,Airport,14,Cancelled,13-07-2016 21:10,#N/A,13-07-2016,21:10:52,#N/A,#N/A,21,Wednesday,Night,FALSE
4456,City,14,Cancelled,14-07-2016 08:32,#N/A,14-07-2016,08:32:41,#N/A,#N/A,8,Thursday,Morning,FALSE
4685,Airport,14,Cancelled,14-07-2016 13:00,#N/A,14-07-2016,13:00:39,#N/A,#N/A,13,Thursday,Afternoon,FALSE
306,City,15,Cancelled,11-07-2016 07:20,#N/A,11-07-2016,07:20:00,#N/A,#N/A,7,Monday,Early Morning,FALSE
2888,City,15,Cancelled,13-07-2016 05:57,#N/A,13-07-2016,05:57:46,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
92,City,16,Cancelled,11-07-2016 04:53,#N/A,11-07-2016,04:53:00,#N/A,#N/A,4,Monday,Early Morning,FALSE
3138,City,16,Cancelled,13-07-2016 08:50,#N/A,13-07-2016,08:50:25,#N/A,#N/A,8,Wednesday,Morning,FALSE
3810,City,16,Cancelled,13-07-2016 21:06,#N/A,13-07-2016,21:06:22,#N/A,#N/A,21,Wednesday,Night,FALSE
4580,City,16,Cancelled,14-07-2016 09:59,#N/A,14-07-2016,09:59:40,#N/A,#N/A,9,Thursday,Morning,FALSE
5784,City,16,Cancelled,15-07-2016 08:34,#N/A,15-07-2016,08:34:59,#N/A,#N/A,8,Friday,Morning,FALSE
1648,City,17,Cancelled,12-07-2016 07:20,#N/A,12-07-2016,07:20:00,#N/A,#N/A,7,Tuesday,Early Morning,FALSE
2883,City,17,Cancelled,13-07-2016 05:54,#N/A,13-07-2016,05:54:41,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
4272,City,17,Cancelled,14-07-2016 06:23,#N/A,14-07-2016,06:23:43,#N/A,#N/A,6,Thursday,Early Morning,FALSE
5621,City,17,Cancelled,15-07-2016 06:28,#N/A,15-07-2016,06:28:59,#N/A,#N/A,6,Friday,Early Morning,FALSE
5696,City,17,Cancelled,15-07-2016 07:32,#N/A,15-07-2016,07:32:18,#N/A,#N/A,7,Friday,Early Morning,FALSE
5662,City,18,Cancelled,15-07-2016 07:04,#N/A,15-07-2016,07:04:59,#N/A,#N/A,7,Friday,Early Morning,FALSE
1894,Airport,19,Cancelled,12-07-2016 10:19,#N/A,12-07-2016,10:19:00,#N/A,#N/A,10,Tuesday,Morning,FALSE
2854,City,19,Cancelled,13-07-2016 05:37,#N/A,13-07-2016,05:37:28,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
4968,City,19,Cancelled,14-07-2016 18:40,#N/A,14-07-2016,18:40:44,#N/A,#N/A,18,Thursday,Evening,FALSE
352,City,20,Cancelled,11-07-2016 07:54,#N/A,11-07-2016,07:54:00,#N/A,#N/A,7,Monday,Early Morning,FALSE
1841,City,20,Cancelled,12-07-2016 09:41,#N/A,12-07-2016,09:41:00,#N/A,#N/A,9,Tuesday,Morning,FALSE
1885,City,20,Cancelled,12-07-2016 10:04,#N/A,12-07-2016,10:04:00,#N/A,#N/A,10,Tuesday,Morning,FALSE
3170,City,20,Cancelled,13-07-2016 09:09,#N/A,13-07-2016,09:09:56,#N/A,#N/A,9,Wednesday,Morning,FALSE
4586,City,20,Cancelled,14-07-2016 10:09,#N/A,14-07-2016,10:09:44,#N/A,#N/A,10,Thursday,Morning,FALSE
5208,Airport,20,Cancelled,14-07-2016 20:55,#N/A,14-07-2016,20:55:57,#N/A,#N/A,20,Thursday,Night,FALSE
5472,City,20,Cancelled,15-07-2016 04:49,#N/A,15-07-2016,04:49:38,#N/A,#N/A,4,Friday,Early Morning,FALSE
96,City,21,Cancelled,11-07-2016 04:58,#N/A,11-07-2016,04:58:00,#N/A,#N/A,4,Monday,Early Morning,FALSE
132,City,21,Cancelled,11-07-2016 05:15,#N/A,11-07-2016,05:15:00,#N/A,#N/A,5,Monday,Early Morning,FALSE
2899,City,21,Cancelled,13-07-2016 05:59,#N/A,13-07-2016,05:59:57,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
3166,City,21,Cancelled,13-07-2016 09:09,#N/A,13-07-2016,09:09:08,#N/A,#N/A,9,Wednesday,Morning,FALSE
232,City,22,Cancelled,11-07-2016 06:26,#N/A,11-07-2016,06:26:00,#N/A,#N/A,6,Monday,Early Morning,FALSE
275,City,22,Cancelled,11-07-2016 07:00,#N/A,11-07-2016,07:00:00,#N/A,#N/A,7,Monday,Early Morning,FALSE
554,City,22,Cancelled,11-07-2016 10:13,#N/A,11-07-2016,10:13:00,#N/A,#N/A,10,Monday,Morning,FALSE
4326,City,22,Cancelled,14-07-2016 07:08,#N/A,14-07-2016,07:08:58,#N/A,#N/A,7,Thursday,Early Morning,FALSE
5723,City,22,Cancelled,15-07-2016 07:44,#N/A,15-07-2016,07:44:45,#N/A,#N/A,7,Friday,Early Morning,FALSE
1462,Airport,23,Cancelled,12-07-2016 05:01,#N/A,12-07-2016,05:01:00,#N/A,#N/A,5,Tuesday,Early Morning,FALSE
196,Airport,24,Cancelled,11-07-2016 06:07,#N/A,11-07-2016,06:07:00,#N/A,#N/A,6,Monday,Early Morning,FALSE
236,City,24,Cancelled,11-07-2016 06:32,#N/A,11-07-2016,06:32:00,#N/A,#N/A,6,Monday,Early Morning,FALSE
1502,City,24,Cancelled,12-07-2016 05:37,#N/A,12-07-2016,05:37:00,#N/A,#N/A,5,Tuesday,Early Morning,FALSE
1615,City,24,Cancelled,12-07-2016 06:52,#N/A,12-07-2016,06:52:00,#N/A,#N/A,6,Tuesday,Early Morning,FALSE
3079,City,24,Cancelled,13-07-2016 08:13,#N/A,13-07-2016,08:13:10,#N/A,#N/A,8,Wednesday,Morning,FALSE
6249,Airport,24,Cancelled,15-07-2016 17:55,#N/A,15-07-2016,17:55:33,#N/A,#N/A,17,Friday,Evening,FALSE
1794,City,25,Cancelled,12-07-2016 09:03,#N/A,12-07-2016,09:03:00,#N/A,#N/A,9,Tuesday,Morning,FALSE
4546,City,25,Cancelled,14-07-2016 09:34,#N/A,14-07-2016,09:34:22,#N/A,#N/A,9,Thursday,Morning,FALSE
2913,City,26,Cancelled,13-07-2016 06:15,#N/A,13-07-2016,06:15:34,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
276,City,27,Cancelled,11-07-2016 06:52,#N/A,11-07-2016,06:52:00,#N/A,#N/A,6,Monday,Early Morning,FALSE
1613,City,27,Cancelled,12-07-2016 06:47,#N/A,12-07-2016,06:47:00,#N/A,#N/A,6,Tuesday,Early Morning,FALSE
3150,City,27,Cancelled,13-07-2016 08:59,#N/A,13-07-2016,08:59:46,#N/A,#N/A,8,Wednesday,Morning,FALSE
3217,City,27,Cancelled,13-07-2016 09:48,#N/A,13-07-2016,09:48:01,#N/A,#N/A,9,Wednesday,Morning,FALSE
4523,City,27,Cancelled,14-07-2016 09:22,#N/A,14-07-2016,09:22:12,#N/A,#N/A,9,Thursday,Morning,FALSE
4593,City,27,Cancelled,14-07-2016 10:09,#N/A,14-07-2016,10:09:46,#N/A,#N/A,10,Thursday,Morning,FALSE
5476,Airport,27,Cancelled,15-07-2016 04:45,#N/A,15-07-2016,04:45:54,#N/A,#N/A,4,Friday,Early Morning,FALSE
5477,City,27,Cancelled,15-07-2016 04:48,#N/A,15-07-2016,04:48:51,#N/A,#N/A,4,Friday,Early Morning,FALSE
5846,City,27,Cancelled,15-07-2016 09:05,#N/A,15-07-2016,09:05:17,#N/A,#N/A,9,Friday,Morning,FALSE
1539,City,28,Cancelled,12-07-2016 06:04,#N/A,12-07-2016,06:04:00,#N/A,#N/A,6,Tuesday,Early Morning,FALSE
1770,City,28,Cancelled,12-07-2016 08:50,#N/A,12-07-2016,08:50:00,#N/A,#N/A,8,Tuesday,Morning,FALSE
1921,City,28,Cancelled,12-07-2016 10:58,#N/A,12-07-2016,10:58:00,#N/A,#N/A,10,Tuesday,Morning,FALSE
3073,City,28,Cancelled,13-07-2016 08:01,#N/A,13-07-2016,08:01:01,#N/A,#N/A,8,Wednesday,Morning,FALSE
4795,Airport,28,Cancelled,14-07-2016 16:55,#N/A,14-07-2016,16:55:27,#N/A,#N/A,16,Thursday,Evening,FALSE
2079,Airport,29,Cancelled,12-07-2016 15:43,#N/A,12-07-2016,15:43:00,#N/A,#N/A,15,Tuesday,Afternoon,FALSE
3179,City,29,Cancelled,13-07-2016 09:16,#N/A,13-07-2016,09:16:05,#N/A,#N/A,9,Wednesday,Morning,FALSE
5872,City,29,Cancelled,15-07-2016 09:20,#N/A,15-07-2016,09:20:22,#N/A,#N/A,9,Friday,Morning,FALSE
218,City,30,Cancelled,11-07-2016 06:14,#N/A,11-07-2016,06:14:00,#N/A,#N/A,6,Monday,Early Morning,FALSE
840,Airport,30,Cancelled,11-07-2016 17:41,#N/A,11-07-2016,17:41:00,#N/A,#N/A,17,Monday,Evening,FALSE
1642,City,30,Cancelled,12-07-2016 07:17,#N/A,12-07-2016,07:17:00,#N/A,#N/A,7,Tuesday,Early Morning,FALSE
3307,City,30,Cancelled,13-07-2016 12:02,#N/A,13-07-2016,12:02:50,#N/A,#N/A,12,Wednesday,Afternoon,FALSE
1475,City,31,Cancelled,12-07-2016 05:12,#N/A,12-07-2016,05:12:00,#N/A,#N/A,5,Tuesday,Early Morning,FALSE
2179,Airport,31,Cancelled,12-07-2016 17:36,#N/A,12-07-2016,17:36:00,#N/A,#N/A,17,Tuesday,Evening,FALSE
3080,City,31,Cancelled,13-07-2016 08:11,#N/A,13-07-2016,08:11:13,#N/A,#N/A,8,Wednesday,Morning,FALSE
3771,Airport,31,Cancelled,13-07-2016 20:42,#N/A,13-07-2016,20:42:07,#N/A,#N/A,20,Wednesday,Night,FALSE
5847,Airport,31,Cancelled,15-07-2016 09:05,#N/A,15-07-2016,09:05:38,#N/A,#N/A,9,Friday,Morning,FALSE
5875,City,31,Cancelled,15-07-2016 09:22,#N/A,15-07-2016,09:22:33,#N/A,#N/A,9,Friday,Morning,FALSE
400,City,32,Cancelled,11-07-2016 08:29,#N/A,11-07-2016,08:29:00,#N/A,#N/A,8,Monday,Morning,FALSE
2146,Airport,32,Cancelled,12-07-2016 17:21,#N/A,12-07-2016,17:21:00,#N/A,#N/A,17,Tuesday,Evening,FALSE
2942,City,32,Cancelled,13-07-2016 06:37,#N/A,13-07-2016,06:37:29,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
4418,City,32,Cancelled,14-07-2016 08:18,#N/A,14-07-2016,08:18:30,#N/A,#N/A,8,Thursday,Morning,FALSE
