Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Time,Drop Time,Request Hour,Request Day,Trip Completed,Date
26,Airport,,No Cars Available,11-07-2016 01:49,,01:49:00,,1,Monday,FALSE,11-07-2016
29,City,,No Cars Available,11-07-2016 01:55,,01:55:00,,1,Monday,FALSE,11-07-2016
28,City,,No Cars Available,11-07-2016 02:02,,02:02:00,,2,Monday,FALSE,11-07-2016
31,City,,No Cars Available,11-07-2016 02:10,,02:10:00,,2,Monday,FALSE,11-07-2016
32,Airport,,No Cars Available,11-07-2016 02:15,,02:15:00,,2,Monday,FALSE,11-07-2016
36,City,,No Cars Available,11-07-2016 02:33,,02:33:00,,2,Monday,FALSE,11-07-2016
37,Airport,,No Cars Available,11-07-2016 02:34,,02:34:00,,2,Monday,FALSE,11-07-2016
38,City,,No Cars Available,11-07-2016 02:39,,02:39:00,,2,Monday,FALSE,11-07-2016
40,Airport,,No Cars Available,11-07-2016 02:42,,02:42:00,,2,Monday,FALSE,11-07-2016
39,Airport,,No Cars Available,11-07-2016 02:48,,02:48:00,,2,Monday,FALSE,11-07-2016
42,Airport,,No Cars Available,11-07-2016 02:55,,02:55:00,,2,Monday,FALSE,11-07-2016
43,City,,No Cars Available,11-07-2016 03:06,,03:06:00,,3,Monday,FALSE,11-07-2016
44,Airport,,No Cars Available,11-07-2016 03:07,,03:07:00,,3,Monday,FALSE,11-07-2016
46,Airport,,No Cars Available,11-07-2016 03:16,,03:16:00,,3,Monday,FALSE,11-07-2016
49,Airport,,No Cars Available,11-07-2016 03:29,,03:29:00,,3,Monday,FALSE,11-07-2016
52,City,,No Cars Available,11-07-2016 03:30,,03:30:00,,3,Monday,FALSE,11-07-2016
54,City,,No Cars Available,11-07-2016 03:34,,03:34:00,,3,Monday,FALSE,11-07-2016
55,Airport,,No Cars Available,11-07-2016 03:41,,03:41:00,,3,Monday,FALSE,11-07-2016
57,City,,No Cars Available,11-07-2016 03:52,,03:52:00,,3,Monday,FALSE,11-07-2016
59,City,,No Cars Available,11-07-2016 03:58,,03:58:00,,3,Monday,FALSE,11-07-2016
56,City,,No Cars Available,11-07-2016 03:58,,03:58:00,,3,Monday,FALSE,11-07-2016
58,Airport,,No Cars Available,11-07-2016 04:03,,04:03:00,,4,Monday,FALSE,11-07-2016
61,Airport,,No Cars Available,11-07-2016 04:05,,04:05:00,,4,Monday,FALSE,11-07-2016
62,Airport,,No Cars Available,11-07-2016 04:10,,04:10:00,,4,Monday,FALSE,11-07-2016
63,Airport,,No Cars Available,11-07-2016 04:17,,04:17:00,,4,Monday,FALSE,11-07-2016
65,Airport,,No Cars Available,11-07-2016 04:23,,04:23:00,,4,Monday,FALSE,11-07-2016
67,Airport,,No Cars Available,11-07-2016 04:24,,04:24:00,,4,Monday,FALSE,11-07-2016
69,Airport,,No Cars Available,11-07-2016 04:27,,04:27:00,,4,Monday,FALSE,11-07-2016
68,Airport,,No Cars Available,11-07-2016 04:27,,04:27:00,,4,Monday,FALSE,11-07-2016
72,City,,No Cars Available,11-07-2016 04:36,,04:36:00,,4,Monday,FALSE,11-07-2016
73,Airport,,No Cars Available,11-07-2016 04:36,,04:36:00,,4,Monday,FALSE,11-07-2016
71,City,,No Cars Available,11-07-2016 04:37,,04:37:00,,4,Monday,FALSE,11-07-2016
75,Airport,,No Cars Available,11-07-2016 04:40,,04:40:00,,4,Monday,FALSE,11-07-2016
79,City,,No Cars Available,11-07-2016 04:43,,04:43:00,,4,Monday,FALSE,11-07-2016
83,City,,No Cars Available,11-07-2016 04:44,,04:44:00,,4,Monday,FALSE,11-07-2016
78,City,,No Cars Available,11-07-2016 04:45,,04:45:00,,4,Monday,FALSE,11-07-2016
104,City,,No Cars Available,11-07-2016 05:00,,05:00:00,,5,Monday,FALSE,11-07-2016
103,City,,No Cars Available,11-07-2016 05:02,,05:02:00,,5,Monday,FALSE,11-07-2016
131,City,,No Cars Available,11-07-2016 05:10,,05:10:00,,5,Monday,FALSE,11-07-2016
124,City,,No Cars Available,11-07-2016 05:12,,05:12:00,,5,Monday,FALSE,11-07-2016
117,City,,No Cars Available,11-07-2016 05:13,,05:13:00,,5,Monday,FALSE,11-07-2016
137,City,,No Cars Available,11-07-2016 05:17,,05:17:00,,5,Monday,FALSE,11-07-2016
136,City,,No Cars Available,11-07-2016 05:19,,05:19:00,,5,Monday,FALSE,11-07-2016
135,City,,No Cars Available,11-07-2016 05:20,,05:20:00,,5,Monday,FALSE,11-07-2016
138,City,,No Cars Available,11-07-2016 05:20,,05:20:00,,5,Monday,FALSE,11-07-2016
154,City,,No Cars Available,11-07-2016 05:31,,05:31:00,,5,Monday,FALSE,11-07-2016
153,City,,No Cars Available,11-07-2016 05:33,,05:33:00,,5,Monday,FALSE,11-07-2016
171,City,,No Cars Available,11-07-2016 05:39,,05:39:00,,5,Monday,FALSE,11-07-2016
167,City,,No Cars Available,11-07-2016 05:40,,05:40:00,,5,Monday,FALSE,11-07-2016
159,City,,No Cars Available,11-07-2016 05:43,,05:43:00,,5,Monday,FALSE,11-07-2016
178,City,,No Cars Available,11-07-2016 05:47,,05:47:00,,5,Monday,FALSE,11-07-2016
179,City,,No Cars Available,11-07-2016 05:49,,05:49:00,,5,Monday,FALSE,11-07-2016
190,City,,No Cars Available,11-07-2016 05:53,,05:53:00,,5,Monday,FALSE,11-07-2016
189,City,,No Cars Available,11-07-2016 05:58,,05:58:00,,5,Monday,FALSE,11-07-2016
208,Airport,,No Cars Available,11-07-2016 06:05,,06:05:00,,6,Monday,FALSE,11-07-2016
194,City,,No Cars Available,11-07-2016 06:05,,06:05:00,,6,Monday,FALSE,11-07-2016
207,City,,No Cars Available,11-07-2016 06:06,,06:06:00,,6,Monday,FALSE,11-07-2016
199,City,,No Cars Available,11-07-2016 06:07,,06:07:00,,6,Monday,FALSE,11-07-2016
203,City,,No Cars Available,11-07-2016 06:07,,06:07:00,,6,Monday,FALSE,11-07-2016
221,City,,No Cars Available,11-07-2016 06:16,,06:16:00,,6,Monday,FALSE,11-07-2016
226,City,,No Cars Available,11-07-2016 06:21,,06:21:00,,6,Monday,FALSE,11-07-2016
228,City,,No Cars Available,11-07-2016 06:24,,06:24:00,,6,Monday,FALSE,11-07-2016
231,City,,No Cars Available,11-07-2016 06:26,,06:26:00,,6,Monday,FALSE,11-07-2016
230,City,,No Cars Available,11-07-2016 06:27,,06:27:00,,6,Monday,FALSE,11-07-2016
254,City,,No Cars Available,11-07-2016 06:40,,06:40:00,,6,Monday,FALSE,11-07-2016
263,City,,No Cars Available,11-07-2016 06:44,,06:44:00,,6,Monday,FALSE,11-07-2016
255,City,,No Cars Available,11-07-2016 06:44,,06:44:00,,6,Monday,FALSE,11-07-2016
259,City,,No Cars Available,11-07-2016 06:46,,06:46:00,,6,Monday,FALSE,11-07-2016
266,City,,No Cars Available,11-07-2016 06:47,,06:47:00,,6,Monday,FALSE,11-07-2016
274,City,,No Cars Available,11-07-2016 06:50,,06:50:00,,6,Monday,FALSE,11-07-2016
272,City,,No Cars Available,11-07-2016 06:50,,06:50:00,,6,Monday,FALSE,11-07-2016
287,City,,No Cars Available,11-07-2016 07:05,,07:05:00,,7,Monday,FALSE,11-07-2016
288,City,,No Cars Available,11-07-2016 07:05,,07:05:00,,7,Monday,FALSE,11-07-2016
300,City,,No Cars Available,11-07-2016 07:13,,07:13:00,,7,Monday,FALSE,11-07-2016
331,City,,No Cars Available,11-07-2016 07:47,,07:47:00,,7,Monday,FALSE,11-07-2016
337,City,,No Cars Available,11-07-2016 07:50,,07:50:00,,7,Monday,FALSE,11-07-2016
342,City,,No Cars Available,11-07-2016 07:51,,07:51:00,,7,Monday,FALSE,11-07-2016
349,City,,No Cars Available,11-07-2016 07:51,,07:51:00,,7,Monday,FALSE,11-07-2016
344,City,,No Cars Available,11-07-2016 07:52,,07:52:00,,7,Monday,FALSE,11-07-2016
348,City,,No Cars Available,11-07-2016 07:54,,07:54:00,,7,Monday,FALSE,11-07-2016
359,City,,No Cars Available,11-07-2016 07:58,,07:58:00,,7,Monday,FALSE,11-07-2016
367,City,,No Cars Available,11-07-2016 08:03,,08:03:00,,8,Monday,FALSE,11-07-2016
356,City,,No Cars Available,11-07-2016 08:03,,08:03:00,,8,Monday,FALSE,11-07-2016
369,City,,No Cars Available,11-07-2016 08:04,,08:04:00,,8,Monday,FALSE,11-07-2016
364,City,,No Cars Available,11-07-2016 08:05,,08:05:00,,8,Monday,FALSE,11-07-2016
372,City,,No Cars Available,11-07-2016 08:07,,08:07:00,,8,Monday,FALSE,11-07-2016
365,City,,No Cars Available,11-07-2016 08:07,,08:07:00,,8,Monday,FALSE,11-07-2016
390,City,,No Cars Available,11-07-2016 08:17,,08:17:00,,8,Monday,FALSE,11-07-2016
388,City,,No Cars Available,11-07-2016 08:21,,08:21:00,,8,Monday,FALSE,11-07-2016
385,City,,No Cars Available,11-07-2016 08:21,,08:21:00,,8,Monday,FALSE,11-07-2016
396,City,,No Cars Available,11-07-2016 08:29,,08:29:00,,8,Monday,FALSE,11-07-2016
413,City,,No Cars Available,11-07-2016 08:37,,08:37:00,,8,Monday,FALSE,11-07-2016
408,City,,No Cars Available,11-07-2016 08:37,,08:37:00,,8,Monday,FALSE,11-07-2016
416,City,,No Cars Available,11-07-2016 08:39,,08:39:00,,8,Monday,FALSE,11-07-2016
435,City,,No Cars Available,11-07-2016 08:55,,08:55:00,,8,Monday,FALSE,11-07-2016
440,City,,No Cars Available,11-07-2016 09:08,,09:08:00,,9,Monday,FALSE,11-07-2016
434,City,,No Cars Available,11-07-2016 09:09,,09:09:00,,9,Monday,FALSE,11-07-2016
456,City,,No Cars Available,11-07-2016 09:13,,09:13:00,,9,Monday,FALSE,11-07-2016
453,City,,No Cars Available,11-07-2016 09:13,,09:13:00,,9,Monday,FALSE,11-07-2016
442,City,,No Cars Available,11-07-2016 09:15,,09:15:00,,9,Monday,FALSE,11-07-2016
478,City,,No Cars Available,11-07-2016 09:16,,09:16:00,,9,Monday,FALSE,11-07-2016
452,City,,No Cars Available,11-07-2016 09:16,,09:16:00,,9,Monday,FALSE,11-07-2016
460,City,,No Cars Available,11-07-2016 09:21,,09:21:00,,9,Monday,FALSE,11-07-2016
473,Airport,,No Cars Available,11-07-2016 09:22,,09:22:00,,9,Monday,FALSE,11-07-2016
472,City,,No Cars Available,11-07-2016 09:25,,09:25:00,,9,Monday,FALSE,11-07-2016
496,City,,No Cars Available,11-07-2016 09:29,,09:29:00,,9,Monday,FALSE,11-07-2016
487,City,,No Cars Available,11-07-2016 09:31,,09:31:00,,9,Monday,FALSE,11-07-2016
498,City,,No Cars Available,11-07-2016 09:35,,09:35:00,,9,Monday,FALSE,11-07-2016
503,City,,No Cars Available,11-07-2016 09:37,,09:37:00,,9,Monday,FALSE,11-07-2016
502,City,,No Cars Available,11-07-2016 09:40,,09:40:00,,9,Monday,FALSE,11-07-2016
509,City,,No Cars Available,11-07-2016 09:42,,09:42:00,,9,Monday,FALSE,11-07-2016
506,City,,No Cars Available,11-07-2016 09:43,,09:43:00,,9,Monday,FALSE,11-07-2016
522,City,,No Cars Available,11-07-2016 09:48,,09:48:00,,9,Monday,FALSE,11-07-2016
516,City,,No Cars Available,11-07-2016 09:49,,09:49:00,,9,Monday,FALSE,11-07-2016
524,City,,No Cars Available,11-07-2016 09:50,,09:50:00,,9,Monday,FALSE,11-07-2016
527,City,,No Cars Available,11-07-2016 09:52,,09:52:00,,9,Monday,FALSE,11-07-2016
530,City,,No Cars Available,11-07-2016 09:57,,09:57:00,,9,Monday,FALSE,11-07-2016
539,City,,No Cars Available,11-07-2016 09:59,,09:59:00,,9,Monday,FALSE,11-07-2016
541,City,,No Cars Available,11-07-2016 10:03,,10:03:00,,10,Monday,FALSE,11-07-2016
548,City,,No Cars Available,11-07-2016 10:04,,10:04:00,,10,Monday,FALSE,11-07-2016
563,Airport,,No Cars Available,11-07-2016 10:17,,10:17:00,,10,Monday,FALSE,11-07-2016
562,Airport,,No Cars Available,11-07-2016 10:18,,10:18:00,,10,Monday,FALSE,11-07-2016
566,City,,No Cars Available,11-07-2016 10:20,,10:20:00,,10,Monday,FALSE,11-07-2016
567,Airport,,No Cars Available,11-07-2016 10:21,,10:21:00,,10,Monday,FALSE,11-07-2016
576,City,,No Cars Available,11-07-2016 10:58,,10:58:00,,10,Monday,FALSE,11-07-2016
581,Airport,,No Cars Available,11-07-2016 11:00,,11:00:00,,11,Monday,FALSE,11-07-2016
587,City,,No Cars Available,11-07-2016 11:17,,11:17:00,,11,Monday,FALSE,11-07-2016
593,City,,No Cars Available,11-07-2016 11:22,,11:22:00,,11,Monday,FALSE,11-07-2016
594,Airport,,No Cars Available,11-07-2016 11:31,,11:31:00,,11,Monday,FALSE,11-07-2016
601,City,,No Cars Available,11-07-2016 11:40,,11:40:00,,11,Monday,FALSE,11-07-2016
606,City,,No Cars Available,11-07-2016 11:42,,11:42:00,,11,Monday,FALSE,11-07-2016
611,Airport,,No Cars Available,11-07-2016 11:53,,11:53:00,,11,Monday,FALSE,11-07-2016
613,City,,No Cars Available,11-07-2016 11:56,,11:56:00,,11,Monday,FALSE,11-07-2016
617,Airport,,No Cars Available,11-07-2016 11:57,,11:57:00,,11,Monday,FALSE,11-07-2016
624,City,,No Cars Available,11-07-2016 12:06,,12:06:00,,12,Monday,FALSE,11-07-2016
633,City,,No Cars Available,11-07-2016 12:26,,12:26:00,,12,Monday,FALSE,11-07-2016
646,Airport,,No Cars Available,11-07-2016 12:37,,12:37:00,,12,Monday,FALSE,11-07-2016
654,Airport,,No Cars Available,11-07-2016 12:45,,12:45:00,,12,Monday,FALSE,11-07-2016
655,City,,No Cars Available,11-07-2016 12:53,,12:53:00,,12,Monday,FALSE,11-07-2016
658,City,,No Cars Available,11-07-2016 12:54,,12:54:00,,12,Monday,FALSE,11-07-2016
659,City,,No Cars Available,11-07-2016 12:55,,12:55:00,,12,Monday,FALSE,11-07-2016
667,City,,No Cars Available,11-07-2016 13:01,,13:01:00,,13,Monday,FALSE,11-07-2016
665,Airport,,No Cars Available,11-07-2016 13:04,,13:04:00,,13,Monday,FALSE,11-07-2016
668,City,,No Cars Available,11-07-2016 13:06,,13:06:00,,13,Monday,FALSE,11-07-2016
674,City,,No Cars Available,11-07-2016 13:15,,13:15:00,,13,Monday,FALSE,11-07-2016
670,Airport,,No Cars Available,11-07-2016 13:18,,13:18:00,,13,Monday,FALSE,11-07-2016
673,Airport,,No Cars Available,11-07-2016 13:24,,13:24:00,,13,Monday,FALSE,11-07-2016
678,Airport,,No Cars Available,11-07-2016 13:33,,13:33:00,,13,Monday,FALSE,11-07-2016
690,Airport,,No Cars Available,11-07-2016 13:41,,13:41:00,,13,Monday,FALSE,11-07-2016
685,City,,No Cars Available,11-07-2016 13:43,,13:43:00,,13,Monday,FALSE,11-07-2016
691,City,,No Cars Available,11-07-2016 13:46,,13:46:00,,13,Monday,FALSE,11-07-2016
695,City,,No Cars Available,11-07-2016 13:54,,13:54:00,,13,Monday,FALSE,11-07-2016
696,City,,No Cars Available,11-07-2016 14:01,,14:01:00,,14,Monday,FALSE,11-07-2016
705,Airport,,No Cars Available,11-07-2016 14:12,,14:12:00,,14,Monday,FALSE,11-07-2016
713,City,,No Cars Available,11-07-2016 14:41,,14:41:00,,14,Monday,FALSE,11-07-2016
716,City,,No Cars Available,11-07-2016 14:52,,14:52:00,,14,Monday,FALSE,11-07-2016
722,Airport,,No Cars Available,11-07-2016 14:57,,14:57:00,,14,Monday,FALSE,11-07-2016
731,City,,No Cars Available,11-07-2016 15:11,,15:11:00,,15,Monday,FALSE,11-07-2016
730,Airport,,No Cars Available,11-07-2016 15:14,,15:14:00,,15,Monday,FALSE,11-07-2016
734,City,,No Cars Available,11-07-2016 15:22,,15:22:00,,15,Monday,FALSE,11-07-2016
755,Airport,,No Cars Available,11-07-2016 16:03,,16:03:00,,16,Monday,FALSE,11-07-2016
762,City,,No Cars Available,11-07-2016 16:12,,16:12:00,,16,Monday,FALSE,11-07-2016
765,Airport,,No Cars Available,11-07-2016 16:16,,16:16:00,,16,Monday,FALSE,11-07-2016
764,City,,No Cars Available,11-07-2016 16:21,,16:21:00,,16,Monday,FALSE,11-07-2016
767,City,,No Cars Available,11-07-2016 16:24,,16:24:00,,16,Monday,FALSE,11-07-2016
768,Airport,,No Cars Available,11-07-2016 16:26,,16:26:00,,16,Monday,FALSE,11-07-2016
770,Airport,,No Cars Available,11-07-2016 16:27,,16:27:00,,16,Monday,FALSE,11-07-2016
776,City,,No Cars Available,11-07-2016 16:34,,16:34:00,,16,Monday,FALSE,11-07-2016
783,City,,No Cars Available,11-07-2016 16:48,,16:48:00,,16,Monday,FALSE,11-07-2016
787,Airport,,No Cars Available,11-07-2016 16:50,,16:50:00,,16,Monday,FALSE,11-07-2016
786,Airport,,No Cars Available,11-07-2016 16:50,,16:50:00,,16,Monday,FALSE,11-07-2016
795,Airport,,No Cars Available,11-07-2016 17:09,,17:09:00,,17,Monday,FALSE,11-07-2016
796,Airport,,No Cars Available,11-07-2016 17:11,,17:11:00,,17,Monday,FALSE,11-07-2016
803,Airport,,No Cars Available,11-07-2016 17:14,,17:14:00,,17,Monday,FALSE,11-07-2016
802,Airport,,No Cars Available,11-07-2016 17:15,,17:15:00,,17,Monday,FALSE,11-07-2016
806,Airport,,No Cars Available,11-07-2016 17:15,,17:15:00,,17,Monday,FALSE,11-07-2016
798,Airport,,No Cars Available,11-07-2016 17:17,,17:17:00,,17,Monday,FALSE,11-07-2016
804,Airport,,No Cars Available,11-07-2016 17:18,,17:18:00,,17,Monday,FALSE,11-07-2016
808,Airport,,No Cars Available,11-07-2016 17:19,,17:19:00,,17,Monday,FALSE,11-07-2016
810,Airport,,No Cars Available,11-07-2016 17:20,,17:20:00,,17,Monday,FALSE,11-07-2016
807,Airport,,No Cars Available,11-07-2016 17:20,,17:20:00,,17,Monday,FALSE,11-07-2016
814,Airport,,No Cars Available,11-07-2016 17:21,,17:21:00,,17,Monday,FALSE,11-07-2016
820,Airport,,No Cars Available,11-07-2016 17:21,,17:21:00,,17,Monday,FALSE,11-07-2016
811,Airport,,No Cars Available,11-07-2016 17:23,,17:23:00,,17,Monday,FALSE,11-07-2016
813,Airport,,No Cars Available,11-07-2016 17:23,,17:23:00,,17,Monday,FALSE,11-07-2016
809,Airport,,No Cars Available,11-07-2016 17:24,,17:24:00,,17,Monday,FALSE,11-07-2016
816,Airport,,No Cars Available,11-07-2016 17:24,,17:24:00,,17,Monday,FALSE,11-07-2016
815,Airport,,No Cars Available,11-07-2016 17:25,,17:25:00,,17,Monday,FALSE,11-07-2016
812,Airport,,No Cars Available,11-07-2016 17:28,,17:28:00,,17,Monday,FALSE,11-07-2016
823,Airport,,No Cars Available,11-07-2016 17:28,,17:28:00,,17,Monday,FALSE,11-07-2016
818,Airport,,No Cars Available,11-07-2016 17:31,,17:31:00,,17,Monday,FALSE,11-07-2016
822,Airport,,No Cars Available,11-07-2016 17:33,,17:33:00,,17,Monday,FALSE,11-07-2016
830,Airport,,No Cars Available,11-07-2016 17:34,,17:34:00,,17,Monday,FALSE,11-07-2016
824,Airport,,No Cars Available,11-07-2016 17:34,,17:34:00,,17,Monday,FALSE,11-07-2016
827,Airport,,No Cars Available,11-07-2016 17:35,,17:35:00,,17,Monday,FALSE,11-07-2016
829,Airport,,No Cars Available,11-07-2016 17:35,,17:35:00,,17,Monday,FALSE,11-07-2016
825,Airport,,No Cars Available,11-07-2016 17:36,,17:36:00,,17,Monday,FALSE,11-07-2016
841,Airport,,No Cars Available,11-07-2016 17:39,,17:39:00,,17,Monday,FALSE,11-07-2016
836,Airport,,No Cars Available,11-07-2016 17:40,,17:40:00,,17,Monday,FALSE,11-07-2016
842,Airport,,No Cars Available,11-07-2016 17:40,,17:40:00,,17,Monday,FALSE,11-07-2016
837,City,,No Cars Available,11-07-2016 17:41,,17:41:00,,17,Monday,FALSE,11-07-2016
835,Airport,,No Cars Available,11-07-2016 17:42,,17:42:00,,17,Monday,FALSE,11-07-2016
839,Airport,,No Cars Available,11-07-2016 17:44,,17:44:00,,17,Monday,FALSE,11-07-2016
849,Airport,,No Cars Available,11-07-2016 17:45,,17:45:00,,17,Monday,FALSE,11-07-2016
854,Airport,,No Cars Available,11-07-2016 17:48,,17:48:00,,17,Monday,FALSE,11-07-2016
851,Airport,,No Cars Available,11-07-2016 17:48,,17:48:00,,17,Monday,FALSE,11-07-2016
850,Airport,,No Cars Available,11-07-2016 17:50,,17:50:00,,17,Monday,FALSE,11-07-2016
862,Airport,,No Cars Available,11-07-2016 17:51,,17:51:00,,17,Monday,FALSE,11-07-2016
861,Airport,,No Cars Available,11-07-2016 17:53,,17:53:00,,17,Monday,FALSE,11-07-2016
858,Airport,,No Cars Available,11-07-2016 17:56,,17:56:00,,17,Monday,FALSE,11-07-2016
875,Airport,,No Cars Available,11-07-2016 17:57,,17:57:00,,17,Monday,FALSE,11-07-2016
873,Airport,,No Cars Available,11-07-2016 17:57,,17:57:00,,17,Monday,FALSE,11-07-2016
869,Airport,,No Cars Available,11-07-2016 17:58,,17:58:00,,17,Monday,FALSE,11-07-2016
868,Airport,,No Cars Available,11-07-2016 17:58,,17:58:00,,17,Monday,FALSE,11-07-2016
864,Airport,,No Cars Available,11-07-2016 17:59,,17:59:00,,17,Monday,FALSE,11-07-2016
866,Airport,,No Cars Available,11-07-2016 18:00,,18:00:00,,18,Monday,FALSE,11-07-2016
880,Airport,,No Cars Available,11-07-2016 18:01,,18:01:00,,18,Monday,FALSE,11-07-2016
877,Airport,,No Cars Available,11-07-2016 18:02,,18:02:00,,18,Monday,FALSE,11-07-2016
879,Airport,,No Cars Available,11-07-2016 18:02,,18:02:00,,18,Monday,FALSE,11-07-2016
874,Airport,,No Cars Available,11-07-2016 18:04,,18:04:00,,18,Monday,FALSE,11-07-2016
881,Airport,,No Cars Available,11-07-2016 18:05,,18:05:00,,18,Monday,FALSE,11-07-2016
886,Airport,,No Cars Available,11-07-2016 18:05,,18:05:00,,18,Monday,FALSE,11-07-2016
894,Airport,,No Cars Available,11-07-2016 18:07,,18:07:00,,18,Monday,FALSE,11-07-2016
890,Airport,,No Cars Available,11-07-2016 18:07,,18:07:00,,18,Monday,FALSE,11-07-2016
883,Airport,,No Cars Available,11-07-2016 18:07,,18:07:00,,18,Monday,FALSE,11-07-2016
888,Airport,,No Cars Available,11-07-2016 18:09,,18:09:00,,18,Monday,FALSE,11-07-2016
885,Airport,,No Cars Available,11-07-2016 18:09,,18:09:00,,18,Monday,FALSE,11-07-2016
895,Airport,,No Cars Available,11-07-2016 18:10,,18:10:00,,18,Monday,FALSE,11-07-2016
882,Airport,,No Cars Available,11-07-2016 18:10,,18:10:00,,18,Monday,FALSE,11-07-2016
889,Airport,,No Cars Available,11-07-2016 18:11,,18:11:00,,18,Monday,FALSE,11-07-2016
893,Airport,,No Cars Available,11-07-2016 18:11,,18:11:00,,18,Monday,FALSE,11-07-2016
896,City,,No Cars Available,11-07-2016 18:11,,18:11:00,,18,Monday,FALSE,11-07-2016
892,Airport,,No Cars Available,11-07-2016 18:12,,18:12:00,,18,Monday,FALSE,11-07-2016
906,Airport,,No Cars Available,11-07-2016 18:12,,18:12:00,,18,Monday,FALSE,11-07-2016
897,Airport,,No Cars Available,11-07-2016 18:13,,18:13:00,,18,Monday,FALSE,11-07-2016
902,Airport,,No Cars Available,11-07-2016 18:13,,18:13:00,,18,Monday,FALSE,11-07-2016
901,Airport,,No Cars Available,11-07-2016 18:14,,18:14:00,,18,Monday,FALSE,11-07-2016
922,Airport,,No Cars Available,11-07-2016 18:16,,18:16:00,,18,Monday,FALSE,11-07-2016
905,Airport,,No Cars Available,11-07-2016 18:17,,18:17:00,,18,Monday,FALSE,11-07-2016
908,Airport,,No Cars Available,11-07-2016 18:17,,18:17:00,,18,Monday,FALSE,11-07-2016
915,Airport,,No Cars Available,11-07-2016 18:18,,18:18:00,,18,Monday,FALSE,11-07-2016
920,Airport,,No Cars Available,11-07-2016 18:19,,18:19:00,,18,Monday,FALSE,11-07-2016
911,Airport,,No Cars Available,11-07-2016 18:21,,18:21:00,,18,Monday,FALSE,11-07-2016
916,Airport,,No Cars Available,11-07-2016 18:21,,18:21:00,,18,Monday,FALSE,11-07-2016
907,Airport,,No Cars Available,11-07-2016 18:21,,18:21:00,,18,Monday,FALSE,11-07-2016
925,Airport,,No Cars Available,11-07-2016 18:22,,18:22:00,,18,Monday,FALSE,11-07-2016
935,Airport,,No Cars Available,11-07-2016 18:22,,18:22:00,,18,Monday,FALSE,11-07-2016
912,Airport,,No Cars Available,11-07-2016 18:23,,18:23:00,,18,Monday,FALSE,11-07-2016
921,Airport,,No Cars Available,11-07-2016 18:24,,18:24:00,,18,Monday,FALSE,11-07-2016
931,Airport,,No Cars Available,11-07-2016 18:27,,18:27:00,,18,Monday,FALSE,11-07-2016
917,Airport,,No Cars Available,11-07-2016 18:28,,18:28:00,,18,Monday,FALSE,11-07-2016
937,Airport,,No Cars Available,11-07-2016 18:29,,18:29:00,,18,Monday,FALSE,11-07-2016
934,Airport,,No Cars Available,11-07-2016 18:29,,18:29:00,,18,Monday,FALSE,11-07-2016
933,Airport,,No Cars Available,11-07-2016 18:29,,18:29:00,,18,Monday,FALSE,11-07-2016
924,Airport,,No Cars Available,11-07-2016 18:30,,18:30:00,,18,Monday,FALSE,11-07-2016
942,Airport,,No Cars Available,11-07-2016 18:30,,18:30:00,,18,Monday,FALSE,11-07-2016
938,Airport,,No Cars Available,11-07-2016 18:31,,18:31:00,,18,Monday,FALSE,11-07-2016
940,Airport,,No Cars Available,11-07-2016 18:32,,18:32:00,,18,Monday,FALSE,11-07-2016
953,Airport,,No Cars Available,11-07-2016 18:35,,18:35:00,,18,Monday,FALSE,11-07-2016
941,Airport,,No Cars Available,11-07-2016 18:35,,18:35:00,,18,Monday,FALSE,11-07-2016
946,Airport,,No Cars Available,11-07-2016 18:36,,18:36:00,,18,Monday,FALSE,11-07-2016
950,Airport,,No Cars Available,11-07-2016 18:36,,18:36:00,,18,Monday,FALSE,11-07-2016
948,Airport,,No Cars Available,11-07-2016 18:37,,18:37:00,,18,Monday,FALSE,11-07-2016
945,Airport,,No Cars Available,11-07-2016 18:38,,18:38:00,,18,Monday,FALSE,11-07-2016
955,Airport,,No Cars Available,11-07-2016 18:40,,18:40:00,,18,Monday,FALSE,11-07-2016
956,Airport,,No Cars Available,11-07-2016 18:40,,18:40:00,,18,Monday,FALSE,11-07-2016
949,Airport,,No Cars Available,11-07-2016 18:41,,18:41:00,,18,Monday,FALSE,11-07-2016
958,Airport,,No Cars Available,11-07-2016 18:42,,18:42:00,,18,Monday,FALSE,11-07-2016
957,Airport,,No Cars Available,11-07-2016 18:42,,18:42:00,,18,Monday,FALSE,11-07-2016
959,Airport,,No Cars Available,11-07-2016 18:43,,18:43:00,,18,Monday,FALSE,11-07-2016
